#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-581741.182921,16166,14434.354106
-615864.319939,16166,14441.803266
-573947.504699,16166,14449.22941
-533105.116323,16166,14456.429559
-579579.179933,16166,14463.672079
-533848.39975,16166,14470.949794
-511460.372401,16166,14478.225538
-547141.413384,16166,14485.510619
-532714.033215,16166,14492.952378
-626258.364023,16166,14500.443612
-519875.059658,16166,14507.678636
-571485.435821,16166,14514.91047
-552254.985401,16166,14522.146418
-592193.356344,16166,14529.371822
-626655.703087,16166,14536.618861
-616290.293975,16166,14543.849164
-617814.577426,16166,14551.128698
-499048.860073,16166,14558.433565
-473193.150465,16166,14565.641944
-623760.732033,16166,14572.888435
-644902.186243,16166,14580.13608
-500815.794535,16166,14587.442314
-661024.332366,16166,14594.725856
-554849.069417,16166,14601.955014
-520942.612457,16166,14609.183135
-567919.168892,16166,14616.600157
-617715.963051,16166,14623.7953
-506345.223088,16166,14631.03989
-545439.419808,16166,14638.39552
-608347.2896,16166,14645.727509
-737451.563144,16166,14653.050066
-583096.193784,16166,14660.524512
-600596.663335,16166,14667.870471
-637600.358728,16166,14675.085135
-702543.791813,16166,14682.282533
-665479.468516,16166,14689.509198
-469756.163912,16166,14696.766385
-561667.060168,16166,14703.973125
-710160.76961,16166,14711.335824
-686379.002887,16166,14718.559273
-782003.177163,16166,14725.868904
-582186.822936,16166,14733.162049
-564823.137469,16166,14740.381534
-573490.310902,16166,14747.588618
-589500.691313,16166,14754.815821
-829691.233568,16166,14762.088626
-741171.050401,16166,14769.383421
-957509.442034,16166,14776.627832
-555908.734652,16166,14783.86322
-632116.187426,16166,14791.087912
-726430.416158,16166,14798.403726
-656958.904064,16166,14805.670585
-625992.358335,16166,14812.951126
-594773.714182,16166,14820.260372
-768816.889854,16166,14827.547067
-784124.968206,16166,14834.828743
-590688.656292,16166,14842.04692
-658382.141115,16166,14849.267459
-647831.12549,16166,14856.504299
-703597.888047,16166,14863.779327
-659491.139401,16166,14871.193131
-596320.100405,16166,14878.436649
-689475.463686,16166,14885.825618
-837810.83426,16166,14893.266049
-714052.623437,16166,14900.775198
-569670.704539,16166,14908.189964
