#{"t_start": 1747500406.7495368, "env_id": "BuildingEnv"}
r,l,t
-17648834.269196,16166,1912.727031
-15330080.597576,16166,1921.98078
-21968173.635599,16166,1932.968264
-20512577.973558,16166,1942.058332
-20418266.887496,16166,1950.557229
-31421478.650704,16166,1957.779837
-33010211.854514,16166,1963.690287
-95588751.794545,16166,1970.25189
-97004920.301026,16166,1976.205157
-90456346.693056,16166,1985.853345
-76568737.859737,16166,1991.408625
-52503658.871967,16166,1999.212685
-35444253.744332,16166,2006.9975
-25365511.662524,16166,2012.807256
-26903211.845386,16166,2020.474076
-27250807.225834,16166,2028.815659
-24384941.873116,16166,2036.626942
-24073391.231019,16166,2042.556608
-21485836.555524,16166,2050.417883
-19499708.971751,16166,2058.870902
-23602226.035599,16166,2065.053691
-20734842.406675,16166,2072.171314
-81696094.847638,16166,2079.102887
-96229740.885837,16166,2086.647193
-90628713.620444,16166,2092.487017
-81986725.954346,16166,2098.392027
-57933272.348949,16166,2105.552996
-28283698.260161,16166,2113.218496
-20388497.256091,16166,2120.862175
-17944714.637323,16166,2127.675349
-23618111.686954,16166,2134.771777
-24206942.502533,16166,2143.05561
-24851376.159532,16166,2150.142676
-20538870.370744,16166,2159.064898
-66130409.481422,16166,2166.237119
-67318303.648224,16166,2172.671591
-59603266.221257,16166,2179.203231
-42619185.464523,16166,2186.431511
-33497236.113374,16166,2192.179101
-26555810.860335,16166,2200.133809
-24329854.254329,16166,2209.879897
-26524001.947831,16166,2217.263502
-26888792.406016,16166,2223.411217
-21553849.029586,16166,2230.68028
-20657130.100428,16166,2236.710171
-19768279.935082,16166,2243.349125
-19272663.273565,16166,2251.947939
-17598957.957561,16166,2259.82543
-21093173.942114,16166,2266.296684
-19367301.806747,16166,2272.36702
-19352752.863064,16166,2281.640496
-19075448.044099,16166,2290.259398
-22723289.062103,16166,2296.309527
-15896855.749081,16166,2306.383871
-39290776.390663,16166,2317.102241
-31629582.178861,16166,2323.738652
-17681809.146419,16166,2330.411642
-20096799.928912,16166,2336.766409
-25335858.159433,16166,2344.172039
-23503098.727619,16166,2350.219638
-24606484.024543,16166,2356.232186
-24303483.88056,16166,2364.138032
-22744897.765217,16166,2372.579378
-25989818.962977,16166,2379.168979
-26644882.695684,16166,2387.005756
-32520209.595407,16166,2394.878591
-30293728.8884,16166,2400.892352
-23439163.182228,16166,2406.578202
-22668581.356835,16166,2413.806215
-22102800.412824,16166,2422.401229
-23584649.232836,16166,2432.401573
-28508842.320843,16166,2439.718332
-22807897.280863,16166,2445.748435
-21231748.229086,16166,2452.176032
-18308304.69241,16166,2459.53924
-17466245.1862,16166,2465.352289
-19977212.272289,16166,2471.949088
-21840760.889936,16166,2477.761607
-17452655.679047,16166,2484.714369
-22451170.895753,16166,2493.602662
-18174024.823609,16166,2501.001302
-21236272.016003,16166,2507.313885
-20559788.894314,16166,2513.096596
-18112276.491296,16166,2519.466339
-31975909.578584,16166,2526.858642
-39462445.691256,16166,2532.410193
-30381172.649337,16166,2539.927357
-24201540.375519,16166,2547.350881
-19920632.87857,16166,2553.086633
-19654079.279337,16166,2559.920585
-27859308.299713,16166,2566.827565
-25677610.144092,16166,2572.670936
-17849543.105766,16166,2580.104674
-21610826.655068,16166,2587.544657
-24474675.289311,16166,2593.957828
-20271860.502089,16166,2600.611005
-23399186.942884,16166,2608.473154
-24521822.07268,16166,2615.33973
-20830458.823074,16166,2622.254126
-24300288.639897,16166,2628.570017
-16608456.844207,16166,2635.460432
-20814121.771702,16166,2643.908717
-23817768.387496,16166,2650.284663
-18931992.570926,16166,2656.180764
-20687917.655472,16166,2665.417503
-19455516.195387,16166,2673.367535
-17031640.251934,16166,2680.772694
-19638134.857232,16166,2687.642281
-19998846.153029,16166,2694.54867
-20911047.269014,16166,2700.425887
-21192613.096945,16166,2707.808172
-20423822.404999,16166,2714.631105
-23024517.194757,16166,2721.577764
-21056305.404374,16166,2727.680589
-21733408.927132,16166,2734.636521
-19700715.1825,16166,2741.562442
-19031164.663709,16166,2749.581267
-23551458.26262,16166,2755.961379
-22313589.676209,16166,2763.387814
-20887128.408934,16166,2769.256692
-22847561.926921,16166,2775.501014
-17618682.049442,16166,2782.901048
-19722397.426373,16166,2791.400018
-17349491.994609,16166,2797.476694
-21360940.168969,16166,2803.873333
-18912739.225049,16166,2813.535743
-19947147.119947,16166,2822.626002
-22983921.435957,16166,2829.545695
-26294622.115254,16166,2835.370152
-25800684.732829,16166,2844.455392
-21452086.691704,16166,2853.528651
-22633166.552971,16166,2863.124459
-19816328.303798,16166,2870.270188
-17120947.191364,16166,2877.100873
-15235805.74006,16166,2883.907793
-21998818.659801,16166,2889.711399
-25935743.421122,16166,2896.609594
-20250204.849758,16166,2903.443176
-19963702.786205,16166,2909.300236
-19108556.879275,16166,2915.782254
-18283869.878574,16166,2922.707001
-18342424.634985,16166,2929.08081
-19175631.073655,16166,2935.196407
-20695533.385321,16166,2943.751938
-21854528.242972,16166,2951.646127
-21359786.245222,16166,2957.941504
-21870933.515269,16166,2965.412924
-18076425.166295,16166,2972.252868
-14917095.788558,16166,2979.11409
-23186737.31006,16166,2988.10461
-19236103.589713,16166,2995.002519
-16689095.916156,16166,3002.614795
-20350460.883273,16166,3010.555742
-25109567.495112,16166,3016.939509
-19395254.001946,16166,3024.344096
-25148025.452588,16166,3032.89897
-20884600.379908,16166,3042.031803
-21583825.987597,16166,3047.836784
-23085658.808192,16166,3054.274045
-22075597.650349,16166,3062.879572
-18062632.916107,16166,3071.179063
-19615805.687174,16166,3078.031106
-18273479.820333,16166,3084.873843
-19412543.032449,16166,3091.191821
-20067392.657128,16166,3098.211486
-22124081.455165,16166,3106.79875
-21053939.319563,16166,3114.260224
-19494399.294142,16166,3120.594553
-17257094.28571,16166,3129.732212
-19932910.825666,16166,3136.04409
-15036494.68304,16166,3142.725615
-16115603.962604,16166,3148.589384
-16701595.914412,16166,3156.128181
-21573493.459555,16166,3163.055837
-24021053.977235,16166,3169.408082
-23673888.440307,16166,3177.936388
-20369697.10088,16166,3184.832789
-21911246.430976,16166,3194.498606
-21068212.904384,16166,3201.929914
-19157254.888544,16166,3211.241643
-22324366.810464,16166,3218.632547
-19556355.793483,16166,3226.0739
-19404287.783498,16166,3234.684868
-20772135.61327,16166,3241.065625
-20901317.919919,16166,3246.908156
-21414928.833959,16166,3254.849868
-23919331.411915,16166,3261.714502
-24289932.400547,16166,3267.520014
-21388093.555107,16166,3274.50935
-21906517.905649,16166,3280.555055
-22859021.22706,16166,3287.001898
-20670962.536501,16166,3293.388023
-21356243.890627,16166,3299.196191
-22341243.195955,16166,3304.967474
-18067066.685018,16166,3312.384586
-21095262.461903,16166,3320.313329
-21296770.740368,16166,3327.769036
-19930977.094943,16166,3337.275015
-22323009.905742,16166,3345.482921
-21127049.83244,16166,3353.946474
-19382481.203559,16166,3359.788836
-21317190.529952,16166,3367.192561
-18581568.348805,16166,3377.28392
-20787460.840565,16166,3386.293756
-23416641.183535,16166,3395.821298
-23261468.684336,16166,3404.328227
-21642435.399764,16166,3410.727067
-24764212.989286,16166,3417.836016
-20011431.426383,16166,3427.835492
-16937867.734427,16166,3435.195369
-24293652.489146,16166,3445.26276
-18941210.532077,16166,3454.200048
-20456940.819462,16166,3461.042161
-18287699.567841,16166,3467.416001
-16534214.725618,16166,3473.723811
-20147900.515365,16166,3480.585167
-18924588.056272,16166,3487.427245
-17886554.559097,16166,3493.522878
-17685039.181935,16166,3499.506012
-16593301.376308,16166,3507.9498
-19369089.000774,16166,3515.243913
-19459577.554416,16166,3523.120239
-19682615.717998,16166,3529.45032
-20921884.591559,16166,3537.858245
-22061062.083159,16166,3544.676952
-18976530.772383,16166,3550.977621
-21153763.079956,16166,3556.496056
-17776615.131954,16166,3564.395096
-19494555.093601,16166,3570.160031
-18882850.324644,16166,3576.495882
-19776295.084886,16166,3584.525873
-23180190.140269,16166,3594.570948
